latitude,longitude,altitude,geometry,coordinates,@id,bus,highway,public_transport,name,ref,ref:PID,network,operator,wheelchair,official_status,railway,source,tram,name:de,shelter,direction,local_ref,tactile_paving,note,name:ru,name:cs,wikidata,wikipedia,colour,network:cs,network:en,network:ru,station,subway,transport,level,name:en,name:it,name:nl,alt_name:de,old_name,name:uk,railway:ref,train,uic_ref,bench,bin,destination,old_name:de,start_date,toilets:wheelchair,wheelchair:description,alt_name,layer,entrance,opening_hours,disused,covered,platforms,internet_access,bicycle,route_ref,name:tr,disused:public_transport,door,type,departures_board,amenity,official_name,description,fee,noexit,int_name,lines,access,public_transport:version,name:he,name:es,name:fi,name:fr,name:ja,name:zh,short_name,elevator,description:cs,description:en,bus_routes,capacity,stroller,website,name:ko,barrier,automatic_door,name:be,network:de,depth,name:1971-1990,alt_name:ru,name:1985-1990,check_date,name:1862-1919,name:1919-1940,name:1940-1945,name:1945-1952,name:1953-1990,name:1990-,name:de:1862-1919,name:de:1919-1940,name:de:1940-1945,ele,fixme
50.1404144,14.5467685,,Point,,node/1209581329,yes,bus_stop,platform,Zamašská,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.140283,14.5469063,,Point,,node/1209581384,yes,bus_stop,platform,Zamašská,,,,,,,,,,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0484601,14.4811975,,Point,,node/1211788894,yes,bus_stop,platform,Spořilov,,,,,,,,,,Rosenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0413176,14.6133282,,Point,,node/1213987442,yes,bus_stop,platform,Netluky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0408789,14.6129402,,Point,,node/1213987494,yes,bus_stop,platform,Netluky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0371423,14.6354277,,Point,,node/1213987547,yes,bus_stop,platform,Královice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0783164,14.3883791,,Point,,node/1222786635,yes,bus_stop,platform,Stadion Strahov,,U699Z1P,,,,,,,,,no,,A,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0648137,14.3785602,,Point,,node/1228460500,yes,bus_stop,platform,U Měchurky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0645484,14.3779044,,Point,,node/1228460563,yes,bus_stop,platform,U Měchurky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.073515,14.3562325,,Point,,node/1233987918,yes,bus_stop,platform,Weberova,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0543994,14.3716018,,Point,,node/1246100201,yes,bus_stop,platform,Jinonice,,,,,,,,,,Ninowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1107119,14.3859573,,Point,,node/1249797130,yes,bus_stop,platform,Juliska,,U213Z1P,,,,,,,,Julisgarten,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1100651,14.3861481,,Point,,node/1249797391,yes,bus_stop,platform,Juliska,,U213Z2P,,,,,,,,Julisgarten,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0983411,14.3955425,,Point,,node/1250854420,yes,bus_stop,platform,Kafkova,C,U940Z3P,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0728721,14.3731465,,Point,,node/1250893338,yes,bus_stop,platform,Pod Lipkami,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0696259,14.3789875,,Point,,node/1250893342,yes,bus_stop,platform,Klamovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0727594,14.377151,,Point,,node/1250893345,yes,bus_stop,platform,Nad Klamovkou,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0693852,14.3774646,,Point,,node/1250893347,yes,bus_stop,platform,Jinonická,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0706252,14.3612445,,Point,,node/1251239495,yes,bus_stop,platform,Kotlářka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0701999,14.3711704,,Point,,node/1251239507,yes,bus_stop,platform,Kavalírka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0735609,14.3520205,,Point,,node/1251239509,yes,bus_stop,platform,Sídliště Homolka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0736938,14.3515066,,Point,,node/1251239511,yes,bus_stop,platform,Sídliště Homolka,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0735412,14.3556431,,Point,,node/1251239517,yes,bus_stop,platform,Weberova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0734223,14.3490844,,Point,,node/1251239519,yes,bus_stop,platform,Pod Šafránkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0699524,14.371399,,Point,,node/1251239521,yes,bus_stop,platform,Kavalírka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0732869,14.3479021,,Point,,node/1251239523,yes,bus_stop,platform,Pod Šafránkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0702464,14.3612243,,Point,,node/1251239535,yes,bus_stop,platform,Kotlářka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0855043,14.3808429,,Point,,node/1251739007,yes,bus_stop,platform,Malovanka,,,,,,,,,,Malerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1156867,14.4638695,,Point,,node/1253187245,yes,bus_stop,platform,Nemocnice Bulovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Bulovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0760014,14.3325171,,Point,,node/1254044859,yes,bus_stop,platform,Malý Břevnov,D,U364Z4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0754801,14.3242648,,Point,,node/1254044873,yes,bus_stop,platform,Bílá Hora,,U31Z7P,,,,,,,,Weißer Berg,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1269632,14.366747,,Point,,node/1260643931,yes,bus_stop,platform,Lysolaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0895285,14.3018025,,Point,,node/1271033455,yes,bus_stop,platform,Dlouhá míle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1084226,14.2761867,,Point,,node/1271111686,yes,bus_stop,platform,U Hangáru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0928626,14.2922306,,Point,,node/1271133082,yes,bus_stop,platform,Obchodní centrum Šestka,B,U1295Z2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.054921,14.345563,,Point,,node/1271133142,yes,bus_stop,platform,Nušlova,A,U968Z1P,Pražská integrovaná doprava,"Dopravní podnik hl. m. Prahy, akciová společnost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0766868,14.4754925,,Point,,node/1272057742,yes,bus_stop,platform,Nemocnice Vinohrady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0135617,14.622815,,Point,,node/1281855487,yes,bus_stop,platform,Tehovičky,,U725Z1P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0325405,14.5972632,,Point,,node/1284072394,yes,bus_stop,platform,Nové náměstí,C,U336Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0311098,14.5992881,,Point,,node/1284072457,yes,bus_stop,platform,Nové náměstí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9946192,14.3938194,,Point,,node/1285287206,yes,bus_stop,platform,Přístav Radotín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9945011,14.3940138,,Point,,node/1285287409,yes,bus_stop,platform,Přístav Radotín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1250044,14.4558267,,Point,,node/1286786281,,,,Kobylisy,,,,,,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0732222,14.5046814,,Point,,node/1289997349,yes,bus_stop,platform,Dobročovická,,,,,,,,,,,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.073468,14.5049095,,Point,,node/1289997351,yes,bus_stop,platform,Dobročovická,,,,,,,,,,,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9993624,14.6177889,,Point,,node/1296599756,yes,bus_stop,platform,Lipany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0532419,14.277891,,Point,,node/1296779841,yes,bus_stop,platform,Depo Zličín,B,U1142Z2,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.009819,14.632765,,Point,,node/1298746236,yes,bus_stop,platform,Nad Dvorem,,U1004Z2P,PID,,,,,,,,yes,,B,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0154797,14.6322966,,Point,,node/1298746237,yes,bus_stop,platform,K Říčanům,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0110862,14.6276897,,Point,,node/1298746238,yes,bus_stop,platform,Škola Kolovraty,,U277Z1P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0159724,14.6213455,,Point,,node/1298746239,yes,bus_stop,platform,Kolovraty,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0166143,14.6349531,,Point,,node/1298746242,yes,bus_stop,platform,U Rozcestí,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0124781,14.6314817,,Point,,node/1298746246,yes,bus_stop,platform,Nad Parkánem,,U445Z1P,,,,,,,,,yes,,A,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.104335,14.4759701,,Point,,node/1298749754,,,stop_position,Palmovka,U529Z5,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,Palmhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1517567,14.5911935,,Point,,node/1306594284,,bus_stop,platform,Vinoř,,U852Z3,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0646137,14.3582319,,Point,,node/1306916983,yes,bus_stop,platform,U Lesíka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0634104,14.3603618,,Point,,node/1306917031,yes,bus_stop,platform,Naskové,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0136463,14.421489,,Point,,node/1307749324,yes,bus_stop,platform,Labe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0065238,14.4100735,,Point,,node/1307749331,yes,bus_stop,platform,Na Havránce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0064273,14.4098911,,Point,,node/1307749345,yes,bus_stop,platform,Na Havránce,,,PID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0138324,14.4210599,,Point,,node/1307749346,yes,bus_stop,platform,Labe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0504191,14.2978059,,Point,,node/1334861909,yes,bus_stop,platform,Obchodní centrum Zličín,B,U4191Z2P,PID,DP hl.m. Prahy,,,,,,,,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0495707,14.2966962,,Point,,node/1334861923,yes,bus_stop,platform,Obchodní centrum Zličín,A,U4191Z1P,PID,DP hl.m. Prahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9766812,14.4033465,,Point,,node/1347643817,yes,bus_stop,platform,Závist,,,PID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1343291,14.5098008,,Point,,node/1365455626,yes,bus_stop,platform,Třinecká,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9596119,14.3531356,,Point,,node/1369102913,yes,bus_stop,platform,Lipence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0469055,14.486778,,Point,,node/1370014422,yes,bus_stop,platform,Hlavní,,,,,,,,,,Hauptstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0470052,14.486259,,Point,,node/1370014423,yes,bus_stop,platform,Hlavní,,,,,,,,,,Hauptstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.048,14.49075,,Point,,node/1370014424,yes,bus_stop,platform,Sídliště Spořilov,,U669Z1P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0915875,14.4992909,,Point,,node/1371099971,,,stop_position,Spojovací,,,,,,,tram_stop,"Bing,cuzk",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0867336,14.3398141,,Point,,node/1371099980,,,stop_position,Sídliště Petřiny,541/4,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0896759,14.350823,,Point,,node/1371440026,,,stop_position,Větrník,,,,,,,tram_stop,,yes,Windmühle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1392226,14.451895,,Point,,node/1377854719,yes,bus_stop,platform,Počeradská,A,U555Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1391779,14.4515517,,Point,,node/1377854720,yes,bus_stop,platform,Počeradská,B,U555Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1438391,14.4506935,,Point,,node/1377854723,yes,bus_stop,platform,Prunéřovská,B,U92Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0754867,14.4598733,,Point,,node/1391137398,yes,bus_stop,platform,Orionka,,U518Z4P,,,yes,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136, 175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1060155,14.5374144,,Point,,node/1399123017,,,,"Hloubětín, Metro B",,,,,,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1056853,14.4727738,,Point,,node/1407902287,,,stop_position,Divadlo pod Palmovkou,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0848557,14.3805386,,Point,,node/1407902295,,,stop_position,Královka,,,23,,yes,,tram_stop,,yes,,,,,,"pouze manipulační zastávka v obratišti (původně vybudovaná jako spartakiádní výstupiště), není přístupná cestujícím",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1072504,14.3945638,,Point,,node/1408122639,,,platform,Zelená,,,,,,,tram_stop,Bing;cuzk,yes,Grüne Gasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1112299,14.3940586,,Point,,node/1408122652,yes,,platform,Nádraží Podbaba,,,,,,,tram_stop,Bing;cuzk,yes,Bahnhof Podbaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0565933,14.4737731,,Point,,node/1412461908,yes,bus_stop,platform,Bohdalecká,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603717,14.2930955,,Point,,node/1413476388,yes,bus_stop,platform,Sídliště Zličín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0629116,14.2868263,,Point,,node/1413476394,yes,bus_stop,platform,Halenkovská,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1105625,14.5023952,,Point,,node/1414222929,yes,bus_stop,platform,Vysočanská,,U474Z4P,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0623309,14.2871481,,Point,,node/1414552033,yes,bus_stop,platform,Halenkovská,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0600493,14.2935334,,Point,,node/1414552034,yes,bus_stop,platform,Sídliště Zličín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1029912,14.4437372,,Point,,node/1420621173,yes,bus_stop,platform,Argentinská,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1031578,14.4473202,,Point,,node/1420621451,yes,bus_stop,platform,Osadní,,,,,,,,,,Siedlungstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
